start,130,2017,long,lat,22,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
,295,272,73.75,22.0,-14482180,99665.81,382.75,13.64768,95.91518,7190.624,0.9925076,0.2595007,0.001962997,11.84126,3832912000.0,2017.0,8.0,29.0,18.0
,295,272,73.75,22.0,-14381460,99598.81,479.0,14.24042,96.45043,7190.624,0.9925076,0.2713224,0.002597928,18.02848,5274873000.0,2017.0,8.0,29.0,19.0
,295,272,73.75,22.0,-14225070,99554.44,457.0,14.7997,96.86581,7190.624,0.9925076,0.2776321,0.003171083,24.31251,6841210000.0,2017.0,8.0,29.0,20.0
,294,272,73.5,22.0,-14067780,99499.88,489.0,14.82811,97.16311,7190.624,0.9792929,0.2922885,0.00463941,43.02418,8404898000.0,2017.0,8.0,29.0,21.0
,294,271,73.5,22.25,-12975370,99470.19,517.75,13.40554,95.97709,7190.624,0.9904781,0.2932656,0.003010712,22.4917,7037790000.0,2017.0,8.0,29.0,22.0
,286,271,71.5,22.25,-12823100,99505.25,437.25,14.12672,92.72144,2350.73,0.9975737,0.2778874,0.007704775,92.07854,16958920000.0,2017.0,8.0,29.0,23.0
,285,270,71.25,22.5,-12808750,99557.31,394.5,15.16936,92.37761,2350.73,0.9973449,0.2713666,0.007163117,82.54135,19410530000.0,2017.0,8.0,30.0,0.0
,284,270,71.0,22.5,-12829730,99567.81,364.75,15.6731,91.89398,2350.73,0.9986877,0.2696012,0.004547492,41.75191,11674420000.0,2017.0,8.0,30.0,1.0
,282,270,70.5,22.5,-12875640,99520.25,452.5,15.76357,90.91031,2350.73,0.9976958,0.2773547,0.004524219,41.43181,6618338000.0,2017.0,8.0,30.0,2.0
,281,270,70.25,22.5,-12961590,99533.31,464.0,15.92369,91.25971,2350.73,0.8100652,0.2787646,0.007813871,94.04112,23054940000.0,2017.0,8.0,30.0,3.0
,281,270,70.25,22.5,-13036440,99556.25,510.0,16.5527,91.91879,2350.73,0.8100652,0.275625,0.01450042,237.7329,39049030000.0,2017.0,8.0,30.0,4.0
,280,271,70.0,22.25,-13129470,99560.69,550.5,17.08191,91.0106,2350.73,0.9886927,0.2797203,0.02479815,531.6762,55977870000.0,2017.0,8.0,30.0,5.0
,280,271,70.0,22.25,-13242000,99554.44,546.25,17.7529,90.7645,2350.73,0.9886927,0.280521,0.02609625,573.9653,50665240000.0,2017.0,8.0,30.0,6.0
,280,271,70.0,22.25,-13439270,99501.88,570.25,17.17059,90.22064,2350.73,0.9886927,0.2909869,0.02809357,641.1047,46585200000.0,2017.0,8.0,30.0,7.0
,280,271,70.0,22.25,-13651420,99434.75,554.0,17.02531,89.58957,2350.73,0.9886927,0.3046275,0.02910347,675.9827,46579510000.0,2017.0,8.0,30.0,8.0
,280,270,70.0,22.5,-14004010,99388.75,545.25,17.51854,90.19755,2350.73,0.5208368,0.312582,0.01473124,243.4319,34996100000.0,2017.0,8.0,30.0,9.0
,280,270,70.0,22.5,-13257480,99319.0,452.0,17.94273,88.68439,2350.73,0.5208368,0.3199862,0.010532,147.1584,26939310000.0,2017.0,8.0,30.0,10.0
,280,270,70.0,22.5,-13677240,99326.44,407.25,16.99526,89.24634,2350.73,0.5208368,0.3238521,0.0177239,321.2604,44476200000.0,2017.0,8.0,30.0,11.0
,281,269,70.25,22.75,-14062220,99355.31,328.5,15.58936,90.38695,2350.73,0.5193109,0.3180972,0.01401898,225.9921,34701210000.0,2017.0,8.0,30.0,12.0
,281,269,70.25,22.75,-14352530,99332.19,432.0,15.03109,90.60934,2350.73,0.5193109,0.3207769,0.01961893,374.1378,42885070000.0,2017.0,8.0,30.0,13.0
,281,269,70.25,22.75,-14487250,99399.62,445.5,14.72423,90.65665,2350.73,0.5193109,0.3073269,0.02110809,417.5339,48522800000.0,2017.0,8.0,30.0,14.0
,281,268,70.25,23.0,-14492210,99498.94,417.75,14.78814,90.78279,2350.73,0.5995147,0.2904823,0.01356919,215.2035,31711920000.0,2017.0,8.0,30.0,15.0
,281,267,70.25,23.25,-14413840,99575.44,421.5,15.44883,90.83781,1890.087,0.972243,0.2795424,0.01082153,153.2679,23495580000.0,2017.0,8.0,30.0,16.0
,280,267,70.0,23.25,-14290440,99636.75,442.0,14.85974,90.77088,1890.087,0.987945,0.2686424,0.01698673,301.4276,21518250000.0,2017.0,8.0,30.0,17.0
,280,266,70.0,23.5,-14161940,99651.38,453.0,15.37963,90.86824,1890.087,0.9997864,0.2649245,0.007432199,87.23574,12767780000.0,2017.0,8.0,30.0,18.0
,279,266,69.75,23.5,-13970610,99590.0,500.75,15.44326,90.84474,1890.087,0.9987182,0.2685102,0.004712161,44.04014,10254340000.0,2017.0,8.0,30.0,19.0
,278,266,69.5,23.5,-13800770,99565.25,463.0,14.9579,91.53707,1785.926,0.9972991,0.273942,0.005283256,52.28425,9983391000.0,2017.0,8.0,30.0,20.0
,278,266,69.5,23.5,-13600450,99555.12,438.0,15.16168,92.19184,1785.926,0.9972991,0.2789757,0.005364754,53.49869,10687480000.0,2017.0,8.0,30.0,21.0
,278,267,69.5,23.25,-12322910,99486.56,466.25,14.93398,89.05593,1890.087,0.9988555,0.2939174,0.007283347,84.62818,18485250000.0,2017.0,8.0,30.0,22.0
,278,267,69.5,23.25,-12209180,99522.0,384.5,14.62864,91.1492,1890.087,0.9988555,0.2876043,0.00966651,129.3966,19248390000.0,2017.0,8.0,30.0,23.0
,278,266,69.5,23.5,-12107670,99578.5,358.0,13.94116,92.91267,1785.926,0.9972991,0.2789979,0.004666977,43.40822,9614351000.0,2017.0,8.0,31.0,0.0
,277,266,69.25,23.5,-12026950,99624.5,327.0,13.52932,93.96121,1359.405,0.9953001,0.2691272,0.005864223,61.14123,14017990000.0,2017.0,8.0,31.0,1.0
,277,266,69.25,23.5,-11921730,99649.81,382.25,13.55998,94.05522,1359.405,0.9953001,0.2629164,0.004685546,43.66754,9603402000.0,2017.0,8.0,31.0,2.0
,277,265,69.25,23.75,-11805360,99730.06,329.5,13.27588,94.00076,1276.795,0.9942167,0.2523518,0.009715949,130.3906,20440970000.0,2017.0,8.0,31.0,3.0
,277,265,69.25,23.75,-11578620,99752.0,384.75,13.69871,94.0037,1276.795,0.9942167,0.2483286,0.005807498,60.25624,11909080000.0,2017.0,8.0,31.0,4.0
,277,264,69.25,24.0,-11364280,99796.06,391.25,14.3698,94.53813,1814.66,0.9566478,0.2404227,0.01029819,142.2853,20850100000.0,2017.0,8.0,31.0,5.0
,276,264,69.0,24.0,-11293000,99789.5,369.0,14.55461,94.92173,2485.421,0.4669556,0.2420682,0.007289983,84.74386,14115460000.0,2017.0,8.0,31.0,6.0
,276,264,69.0,24.0,-11341070,99790.5,348.5,14.99164,94.66884,2485.421,0.4669556,0.2409064,0.007077557,81.0669,15044670000.0,2017.0,8.0,31.0,7.0
,276,263,69.0,24.25,-11440560,99749.0,308.5,15.21511,93.88367,3057.408,0.8379443,0.2490649,0.005610834,57.22154,13077040000.0,2017.0,8.0,31.0,8.0
,275,263,68.75,24.25,-11532900,99685.75,284.75,15.3987,93.36388,3647.355,0.7467383,0.2591619,0.01341192,211.4731,16952820000.0,2017.0,8.0,31.0,9.0
,275,262,68.75,24.5,-10762660,99626.88,293.25,15.22331,93.20889,4119.671,0.9416324,0.2704284,0.003732565,31.0477,7534950000.0,2017.0,8.0,31.0,10.0
,273,263,68.25,24.25,-11016290,99605.81,334.0,14.56111,92.70234,4139.426,0.970244,0.2598944,0.05155038,1593.552,68463200000.0,2017.0,8.0,31.0,11.0
,273,263,68.25,24.25,-11240560,99643.0,330.5,13.90338,92.49588,4139.426,0.970244,0.2537976,0.04670951,1374.442,75840460000.0,2017.0,8.0,31.0,12.0
,274,262,68.5,24.5,-11424060,99713.5,271.5,13.33844,92.66117,4139.426,0.9958189,0.2520585,0.02176526,437.1838,31264530000.0,2017.0,8.0,31.0,13.0
,275,262,68.75,24.5,-11548740,99803.94,256.25,12.58459,92.44038,4119.671,0.9416324,0.2379967,0.0329016,812.5386,50360290000.0,2017.0,8.0,31.0,14.0
,275,261,68.75,24.75,-11592170,99836.69,235.5,12.24834,92.06822,4139.426,0.9965819,0.2334175,0.009826263,132.6176,14107820000.0,2017.0,8.0,31.0,15.0
,275,261,68.75,24.75,-11605540,99916.69,257.0,12.09015,91.50286,4139.426,0.9965819,0.2203907,0.01113599,159.9969,15617210000.0,2017.0,8.0,31.0,16.0
,275,261,68.75,24.75,-11632350,99993.5,260.5,11.96418,90.87498,4139.426,0.9965819,0.2075236,0.01315531,205.433,19543700000.0,2017.0,8.0,31.0,17.0
,275,260,68.75,25.0,-11625700,99974.06,276.5,11.99202,90.93224,4678.189,0.9969939,0.2104294,0.004270734,37.99901,9476163000.0,2017.0,8.0,31.0,18.0
,276,259,69.0,25.25,-11579390,99991.94,233.75,12.31368,90.77427,4678.189,0.9998627,0.2077836,0.007087738,81.24188,14059880000.0,2017.0,8.0,31.0,19.0
,276,259,69.0,25.25,-11491110,99944.5,277.0,12.61632,90.35239,4678.189,0.9998627,0.2157118,0.008305694,103.0582,17166860000.0,2017.0,8.0,31.0,20.0
,276,258,69.0,25.5,-11388330,99905.56,247.75,12.91825,90.68353,5941.59,1.0,0.2215086,0.006797068,76.29585,13528890000.0,2017.0,8.0,31.0,21.0
,276,259,69.0,25.25,-10620930,99910.5,182.25,12.23999,90.29717,4678.189,0.9998627,0.2202959,0.008894628,114.2116,17235330000.0,2017.0,8.0,31.0,22.0
,276,259,69.0,25.25,-10721320,99926.0,168.0,11.99061,90.09518,4678.189,0.9998627,0.217896,0.01019563,140.1649,19977010000.0,2017.0,8.0,31.0,23.0
,276,259,69.0,25.25,-10828610,99915.81,156.75,11.88522,90.19876,4678.189,0.9998627,0.2193584,0.01027118,141.7259,21687760000.0,2017.0,9.0,1.0,0.0
,275,260,68.75,25.0,-10962160,99972.12,126.5,12.21727,89.81541,4678.189,0.9969939,0.2110868,0.01398252,225.111,25330370000.0,2017.0,9.0,1.0,1.0
,275,260,68.75,25.0,-11103090,100015.8,137.0,12.1504,89.37398,4678.189,0.9969939,0.2038291,0.01608948,277.8635,30268770000.0,2017.0,9.0,1.0,2.0
,275,260,68.75,25.0,-11194460,100094.0,133.25,11.59369,88.5338,4678.189,0.9969939,0.1909553,0.01695019,300.4557,35447200000.0,2017.0,9.0,1.0,3.0
,274,261,68.5,24.75,-11219740,100154.0,193.25,10.90209,85.94982,4678.189,0.9973754,0.1807292,0.02244424,457.8001,40308180000.0,2017.0,9.0,1.0,4.0
,274,261,68.5,24.75,-11069880,100209.1,139.75,10.30921,85.47604,4678.189,0.9973754,0.1722549,0.01986435,381.1798,37174940000.0,2017.0,9.0,1.0,5.0
,275,260,68.75,25.0,-10845820,100203.3,130.0,10.33522,87.42358,4678.189,0.9969939,0.1720954,0.01602029,276.0732,36117750000.0,2017.0,9.0,1.0,6.0
,275,260,68.75,25.0,-10690990,100147.8,112.5,11.2015,86.52264,4678.189,0.9969939,0.1787052,0.01750345,315.2855,40177320000.0,2017.0,9.0,1.0,7.0
,275,260,68.75,25.0,-10501740,100075.9,99.0,10.71545,85.53011,4678.189,0.9969939,0.1859279,0.02110114,417.3278,46136300000.0,2017.0,9.0,1.0,8.0
,276,259,69.0,25.25,-10360900,100006.8,109.25,9.934508,86.34309,4678.189,0.9998627,0.1972145,0.01799867,328.7601,47113620000.0,2017.0,9.0,1.0,9.0
,277,258,69.25,25.5,-9422513,99903.31,180.5,9.409328,88.99946,4139.426,1.0,0.2095119,0.01291093,199.7352,36279020000.0,2017.0,9.0,1.0,10.0
,277,258,69.25,25.5,-9693215,99889.5,212.0,9.763586,87.6946,4139.426,1.0,0.2095223,0.008768163,111.7844,27049210000.0,2017.0,9.0,1.0,11.0
,277,258,69.25,25.5,-9968725,99850.44,228.5,9.594448,87.12891,4139.426,1.0,0.2109511,0.008276959,102.5238,24355490000.0,2017.0,9.0,1.0,12.0
,277,257,69.25,25.75,-10225320,99846.88,271.75,9.000387,87.38008,4139.426,0.9997406,0.2068791,0.006454991,70.60931,18561950000.0,2017.0,9.0,1.0,13.0
,277,257,69.25,25.75,-10455390,99888.88,264.5,8.701982,87.03081,4139.426,0.9997406,0.2047202,0.004868641,46.25195,14219450000.0,2017.0,9.0,1.0,14.0
,278,256,69.5,26.0,-10682910,99928.25,268.5,8.218239,87.63026,4119.671,0.9941098,0.1957866,0.004958439,47.53745,15012940000.0,2017.0,9.0,1.0,15.0
start,111,2018,7.0,14.0,2,,,,,,,,,,,,,,
,355,282,88.75,19.5,-17743740,99586.75,287.5,12.98303,93.4901,36.74033,0.0,0.2745175,0.001790355,10.31401,4738318000.0,2018.0,7.0,14.0,2.0
,356,284,89.0,19.0,-18165230,99592.25,263.5,13.4199,93.59396,36.74033,0.0,0.2739862,0.00158262,8.572029,4236587000.0,2018.0,7.0,14.0,3.0
,357,285,89.25,18.75,-18579520,99571.44,275.5,13.91626,93.53292,36.74033,0.0,0.2697556,0.001043549,4.589738,2283938000.0,2018.0,7.0,14.0,4.0
,358,285,89.5,18.75,-18887030,99572.5,260.5,14.35206,93.48568,36.74033,0.0,0.2742961,0.003842006,32.42318,5971430000.0,2018.0,7.0,14.0,5.0
,358,285,89.5,18.75,-19055580,99548.81,243.5,14.00293,93.75389,36.74033,0.0,0.281567,0.007006033,79.84113,16970440000.0,2018.0,7.0,14.0,6.0
,357,284,89.25,19.0,-19083560,99487.81,251.25,13.85334,93.38461,36.74033,0.0,0.2893393,0.007070982,80.95395,18784960000.0,2018.0,7.0,14.0,7.0
,356,283,89.0,19.25,-19054100,99423.31,219.75,13.32183,92.97855,36.74033,0.0,0.3030761,0.005760715,59.52961,17794420000.0,2018.0,7.0,14.0,8.0
,353,283,88.25,19.25,-19046860,99342.62,203.0,13.67234,93.06227,36.74033,0.0,0.3202841,0.004474834,40.75528,10730000000.0,2018.0,7.0,14.0,9.0
,350,282,87.5,19.5,-18278590,99247.38,233.75,12.00275,92.91519,676.9711,0.0,0.3319266,0.01242098,188.4744,36749570000.0,2018.0,7.0,14.0,10.0
,349,282,87.25,19.5,-18292740,99239.5,286.5,12.79191,93.3174,888.8848,0.0,0.3319497,0.01182707,175.1194,31700400000.0,2018.0,7.0,14.0,11.0
,349,281,87.25,19.75,-18490080,99279.88,222.0,12.56592,93.31886,3522.541,0.0,0.3283734,0.01100298,157.1391,31128120000.0,2018.0,7.0,14.0,12.0
,349,281,87.25,19.75,-18826470,99329.31,226.0,13.1828,93.66499,3522.541,0.0,0.3216253,0.009051959,117.2553,29853460000.0,2018.0,7.0,14.0,13.0
,349,280,87.25,20.0,-19147620,99434.62,215.75,13.53424,93.7343,6338.479,0.0,0.3045595,0.007004613,79.81687,17922190000.0,2018.0,7.0,14.0,14.0
,349,279,87.25,20.25,-19384610,99472.12,267.25,12.78065,93.71628,6338.479,0.0,0.2980491,0.006213683,66.68713,11719620000.0,2018.0,7.0,14.0,15.0
,348,279,87.0,20.25,-19521440,99557.31,256.0,12.77548,94.0113,6338.479,0.004425251,0.281567,0.004554103,41.84299,9279914000.0,2018.0,7.0,14.0,16.0
,347,279,86.75,20.25,-19561140,99537.94,341.0,12.86898,94.67448,6338.479,0.4919201,0.2855589,0.002466552,16.67838,5672047000.0,2018.0,7.0,14.0,17.0
,347,279,86.75,20.25,-19623630,99485.5,344.25,13.00848,94.97775,6338.479,0.4919201,0.2956383,0.002574959,17.78992,7340386000.0,2018.0,7.0,14.0,18.0
,346,280,86.5,20.0,-19738260,99410.25,361.75,13.6841,95.37059,6338.479,0.3722552,0.3051262,0.005877728,61.35256,13781580000.0,2018.0,7.0,14.0,19.0
,347,282,86.75,19.5,-19944580,99332.5,407.75,14.20642,94.97794,2911.044,0.0,0.323473,0.0096772,129.6113,19350200000.0,2018.0,7.0,14.0,20.0
,347,282,86.75,19.5,-20236950,99275.06,465.75,13.9332,95.27064,2911.044,0.0,0.334065,0.01439112,235.05,25853710000.0,2018.0,7.0,14.0,21.0
,347,282,86.75,19.5,-20035110,99241.25,512.5,13.70336,93.8551,2911.044,0.0,0.3397783,0.01546767,261.9121,33702450000.0,2018.0,7.0,14.0,22.0
,348,282,87.0,19.5,-20051180,99239.19,473.0,14.43295,93.89981,1728.458,0.0,0.340719,0.01312378,204.6949,28990320000.0,2018.0,7.0,14.0,23.0
,348,282,87.0,19.5,-20091970,99244.75,525.25,14.62203,94.04045,1728.458,0.0,0.3396854,0.009951081,135.1524,25020390000.0,2018.0,7.0,15.0,0.0
,348,281,87.0,19.75,-20154250,99268.81,512.0,14.59893,94.4725,3522.541,0.0,0.3352221,0.009247735,121.0798,19191730000.0,2018.0,7.0,15.0,1.0
,347,281,86.75,19.75,-20299010,99304.44,513.5,14.40489,94.74073,4332.482,0.0,0.3286384,0.01090676,155.0823,23863360000.0,2018.0,7.0,15.0,2.0
,344,281,86.0,19.75,-20430040,99362.62,475.25,14.04921,95.00178,7232.827,0.1977324,0.3138818,0.004832584,45.7391,17762200000.0,2018.0,7.0,15.0,3.0
,344,282,86.0,19.5,-20500650,99395.88,422.0,15.0834,94.35319,7232.827,0.0,0.3116478,0.04977086,1511.754,67543070000.0,2018.0,7.0,15.0,4.0
,344,282,86.0,19.5,-20453090,99346.94,434.25,15.39573,94.32367,7232.827,0.0,0.3200893,0.05333308,1676.924,79868680000.0,2018.0,7.0,15.0,5.0
,345,281,86.25,19.75,-20223090,99279.12,438.75,15.27043,93.94406,6602.473,0.08874918,0.329111,0.01709461,304.3037,32708390000.0,2018.0,7.0,15.0,6.0
,345,281,86.25,19.75,-19958200,99232.0,419.0,15.01916,93.67155,6602.473,0.08874918,0.3420557,0.02751258,621.32,50881100000.0,2018.0,7.0,15.0,7.0
,344,281,86.0,19.75,-19765500,99188.06,390.75,15.60804,93.10581,7232.827,0.1977324,0.3480559,0.02188145,440.6893,39031320000.0,2018.0,7.0,15.0,8.0
,344,280,86.0,20.0,-19710000,99097.19,442.25,15.87531,92.46779,7232.827,0.745014,0.3669625,0.005125378,49.95826,12289660000.0,2018.0,7.0,15.0,9.0
,343,281,85.75,19.75,-18567060,99026.56,425.0,15.164,90.70335,7232.827,0.4398395,0.3792691,0.02201317,444.6747,35687990000.0,2018.0,7.0,15.0,10.0
,344,281,86.0,19.75,-18512120,99050.19,411.75,15.22486,90.94624,7232.827,0.1977324,0.3762494,0.02845755,653.6039,47487450000.0,2018.0,7.0,15.0,11.0
,344,280,86.0,20.0,-18714270,99064.44,393.75,15.07178,91.86094,7232.827,0.745014,0.3717416,0.007057701,80.72599,12636590000.0,2018.0,7.0,15.0,12.0
,344,279,86.0,20.25,-18961910,99121.75,399.25,15.67592,92.63178,7232.827,0.9697557,0.3627038,0.001838486,10.7327,4460928000.0,2018.0,7.0,15.0,13.0
,344,279,86.0,20.25,-19208570,99198.81,425.75,15.59894,93.16736,7232.827,0.9697557,0.3482427,0.001567802,8.451921,4328475000.0,2018.0,7.0,15.0,14.0
,345,279,86.25,20.25,-19411910,99287.38,405.5,15.61834,93.48455,6602.473,0.9040331,0.331557,0.004846871,45.94208,8037093000.0,2018.0,7.0,15.0,15.0
,345,278,86.25,20.5,-19575510,99361.31,421.5,15.57189,94.10762,6602.473,0.9655441,0.3181429,0.002709298,19.20011,5592726000.0,2018.0,7.0,15.0,16.0
,346,278,86.5,20.5,-19788780,99267.75,402.25,16.02961,95.24559,6338.479,0.9210474,0.3341691,0.002131238,13.39573,4621464000.0,2018.0,7.0,15.0,20.0
,346,278,86.5,20.5,-19859890,99204.19,461.25,15.98744,95.64034,6338.479,0.9210474,0.3447674,0.002576573,17.80664,6558277000.0,2018.0,7.0,15.0,21.0
,346,278,86.5,20.5,-20049380,99174.56,496.5,16.47211,93.85316,6338.479,0.9210474,0.3512343,0.003931808,33.56656,10408320000.0,2018.0,7.0,15.0,23.0
,347,278,86.75,20.5,-20167870,99215.94,438.5,17.2252,93.92734,6338.479,0.7202478,0.3447208,0.006149522,65.65692,12872840000.0,2018.0,7.0,16.0,0.0
,347,278,86.75,20.5,-20348080,99257.62,477.5,17.61641,93.9903,6338.479,0.7202478,0.3372956,0.009230399,120.7394,19503100000.0,2018.0,7.0,16.0,1.0
,347,278,86.75,20.5,-20506580,99263.81,498.75,16.84209,94.02992,6338.479,0.7202478,0.3355463,0.01185581,175.7581,24930430000.0,2018.0,7.0,16.0,2.0
,348,277,87.0,20.75,-20558100,99276.69,450.5,16.77414,93.96241,6338.479,0.2983382,0.3337642,0.01096661,156.3605,19617990000.0,2018.0,7.0,16.0,3.0
,348,277,87.0,20.75,-20480990,99268.12,474.5,16.9193,94.05756,6338.479,0.2983382,0.3353494,0.01040265,144.4555,24437250000.0,2018.0,7.0,16.0,4.0
,349,276,87.25,21.0,-20319850,99263.44,475.75,16.949,93.47771,6338.479,0.003296049,0.3346434,0.01974607,377.7804,44973880000.0,2018.0,7.0,16.0,5.0
,349,276,87.25,21.0,-20113410,99250.94,445.25,16.01575,93.3469,6338.479,0.003296049,0.3371913,0.03037552,720.7822,58390130000.0,2018.0,7.0,16.0,6.0
,349,275,87.25,21.25,-19921290,99216.81,438.5,15.44585,92.80692,6338.479,0.05328613,0.3448839,0.01745903,314.086,46207430000.0,2018.0,7.0,16.0,7.0
,348,275,87.0,21.25,-19897220,99174.31,453.25,15.26966,92.51922,6338.479,0.2980178,0.3513279,0.01458366,239.7829,25134520000.0,2018.0,7.0,16.0,8.0
,348,275,87.0,21.25,-19894400,99116.88,436.5,14.4736,92.17408,6338.479,0.2980178,0.3630101,0.02528161,547.3002,44917670000.0,2018.0,7.0,16.0,9.0
,348,274,87.0,21.5,-18827280,99106.56,353.5,13.85281,92.19744,6338.479,0.664688,0.3636819,0.01356262,215.0472,20015420000.0,2018.0,7.0,16.0,10.0
,349,274,87.25,21.5,-18921530,99113.0,278.25,13.35538,92.54874,6338.479,0.3104695,0.3633637,0.03667411,956.22,61220860000.0,2018.0,7.0,16.0,11.0
,349,273,87.25,21.75,-19158120,99170.69,296.25,13.10659,93.08488,6338.479,0.9309966,0.3535052,0.0226906,465.3583,29202930000.0,2018.0,7.0,16.0,12.0
,349,272,87.25,22.0,-19504900,99211.19,307.75,13.27648,93.51066,6338.479,0.9854425,0.3459327,0.003920768,33.42529,7422044000.0,2018.0,7.0,16.0,13.0
,348,272,87.0,22.0,-19907950,99326.38,288.5,13.42473,94.18825,6338.479,0.9826042,0.3228071,0.004130262,36.13973,6105420000.0,2018.0,7.0,16.0,14.0
,348,271,87.0,22.25,-20279390,99384.69,284.5,13.14409,95.14095,6338.479,0.9871057,0.3130949,0.001675801,9.340113,3540643000.0,2018.0,7.0,16.0,15.0
,347,271,86.75,22.25,-20585080,99493.81,219.5,13.01496,96.27348,6344.765,0.9901881,0.2924345,0.0008331766,3.274342,2108332000.0,2018.0,7.0,16.0,16.0
,346,271,86.5,22.25,-20798690,99525.25,242.25,13.1921,97.32337,6399.539,0.9956358,0.2816227,0.0005399577,1.708276,1298040000.0,2018.0,7.0,16.0,17.0
,346,270,86.5,22.5,-20922290,99536.25,220.5,12.93711,97.76233,6778.47,0.9931943,0.2826919,0.0006570469,2.293048,1064166000.0,2018.0,7.0,16.0,18.0
,345,270,86.25,22.5,-20974340,99471.44,247.75,13.02024,98.5312,7926.934,0.9982757,0.2906617,0.0009334413,3.882835,1307967000.0,2018.0,7.0,16.0,19.0
,344,270,86.0,22.5,-20967650,99483.69,236.5,12.5624,98.5628,8825.771,0.9984588,0.2865868,0.00144495,7.478213,1799454000.0,2018.0,7.0,16.0,20.0
,336,270,84.0,22.5,-20936240,99463.12,238.5,7.664402,98.51856,8825.771,0.9997864,0.2751597,0.0007820207,2.977459,1051812000.0,2018.0,7.0,16.0,21.0
,332,271,83.0,22.25,-21106340,99510.81,202.25,5.485791,95.57104,8825.771,0.9987182,0.2771661,0.003249855,25.22402,5662617000.0,2018.0,7.0,16.0,22.0
,332,271,83.0,22.25,-20957380,99465.12,271.25,5.606102,96.06834,8825.771,0.9987182,0.2941759,0.003665202,30.21102,5970172000.0,2018.0,7.0,16.0,23.0
,333,271,83.25,22.25,-20773840,99505.5,253.5,5.755475,96.23589,8825.771,0.9983062,0.2904263,0.001862998,10.94806,3528373000.0,2018.0,7.0,17.0,0.0
,334,271,83.5,22.25,-20590660,99552.5,253.5,6.175468,96.67509,8825.771,0.9979857,0.2787313,0.00230189,15.03644,4361385000.0,2018.0,7.0,17.0,1.0
,338,270,84.5,22.5,-20434900,99587.5,258.0,7.808997,96.30138,8825.771,0.9852899,0.2715543,0.006475167,70.94062,14645250000.0,2018.0,7.0,17.0,2.0
,338,269,84.5,22.75,-20214310,99607.56,294.25,8.421507,95.96279,8825.771,0.9925381,0.2639694,0.005239057,51.62952,10085830000.0,2018.0,7.0,17.0,3.0
,338,269,84.5,22.75,-19857040,99617.12,310.25,8.170794,95.88505,8825.771,0.9925381,0.2610213,0.004575045,42.13195,11439850000.0,2018.0,7.0,17.0,4.0
,333,272,83.25,22.0,-19511760,99611.94,289.5,7.413554,96.30137,8825.771,0.9937436,0.2720955,0.004933904,47.18506,10275500000.0,2018.0,7.0,17.0,5.0
,333,272,83.25,22.0,-19242220,99559.5,358.0,7.535441,95.92729,8825.771,0.9937436,0.2808658,0.005642406,57.70521,10146890000.0,2018.0,7.0,17.0,6.0
,334,271,83.5,22.25,-19120630,99522.19,345.25,7.376603,95.10336,8825.771,0.9979857,0.2731124,0.001510332,7.991475,2790579000.0,2018.0,7.0,17.0,7.0
,334,271,83.5,22.25,-19099500,99484.69,308.5,7.657568,94.3269,8825.771,0.9979857,0.2858717,0.002047629,12.61524,3530150000.0,2018.0,7.0,17.0,8.0
,334,271,83.5,22.25,-19094580,99408.25,264.0,7.026569,93.63336,8825.771,0.9979857,0.2904711,0.002608175,18.13525,4130973000.0,2018.0,7.0,17.0,9.0
,334,270,83.5,22.5,-18219830,99279.56,321.75,6.628448,92.43996,8825.771,0.9982604,0.3114315,0.001581847,8.565743,2785786000.0,2018.0,7.0,17.0,10.0
,333,270,83.25,22.5,-18346640,99267.5,253.5,6.850632,93.55434,8825.771,0.9995117,0.304265,0.0005703025,1.854284,1619395000.0,2018.0,7.0,17.0,11.0
,331,268,82.75,23.0,-18742360,99268.44,240.75,5.899989,93.9086,8825.771,0.9931485,0.3045935,0.0003844118,1.026156,774095300.0,2018.0,7.0,17.0,12.0
,331,268,82.75,23.0,-19332660,99321.19,234.0,5.419187,94.95879,8825.771,0.9931485,0.2937151,0.0006772658,2.399701,1242171000.0,2018.0,7.0,17.0,13.0
,329,267,82.25,23.25,-19994070,99423.0,187.5,5.510414,94.82859,8825.771,0.9994965,0.2775322,0.0004804581,1.433843,877148000.0,2018.0,7.0,17.0,14.0
,329,267,82.25,23.25,-20674830,99521.75,191.75,5.605058,95.52702,8825.771,0.9994965,0.2650783,0.0006121742,2.062201,1407375000.0,2018.0,7.0,17.0,15.0
,329,267,82.25,23.25,-21241870,99606.0,208.25,5.447883,95.69698,8825.771,0.9994965,0.257633,0.001101924,4.980192,1918592000.0,2018.0,7.0,17.0,16.0
,328,266,82.0,23.5,-21633790,99607.75,269.5,5.55485,95.81183,8825.771,0.9998779,0.2514505,0.001320363,6.532188,3280278000.0,2018.0,7.0,17.0,17.0
,328,266,82.0,23.5,-21855750,99617.69,248.75,5.574945,95.99537,8825.771,0.9998779,0.2521128,0.001246524,5.99197,3204862000.0,2018.0,7.0,17.0,18.0
,327,267,81.75,23.25,-21936450,99584.38,258.5,5.550396,96.08604,8554.594,0.9965666,0.260496,0.0009788244,4.16942,3286153000.0,2018.0,7.0,17.0,19.0
